Mbpz_ra             Mbpz_dec            zspec_ra            zspec_dec           zspec_z   Mbpz_z  Mbpz_odds  d2d_arcsec           Mbpz_r_ok  lt6pix_apart  Mbpz_odds_gtHALF
186.56645869875962  21.715728072370787  186.5663583333333   21.715508055555556  0.07322   0.39    0.4651     0.8602538339444307   False      True          False
186.60149754204969  21.94244948589132   186.60147916666665  21.94249111111111   -0.00041  0.39    0.4651     0.1619266143444297   False      True          False
186.8541332191087   21.81210484265481   186.85415833333332  21.812376944444445  -2e-05    0.39    0.4651     0.9831561739329685   False      True          False
186.92523747337228  22.043144586737522  186.92519999999996  22.042933055555558  0.16054   0.39    0.4651     0.7717102128169161   False      True          False
186.8362520141568   21.635325069895195  186.83627           21.63535            0.1173    0.39    0.4651     0.10806154053110392  False      True          False
186.79386561215495  21.605751093824136  186.79402           21.60571            0.0913    0.39    0.4651     0.5375051772304762   False      True          False
186.83271790945108  21.974920068740467  186.83275           21.97492            -0.0001   0.33    0.4815     0.10713303874360121  False      True          False
186.43144790875874  21.846416938710032  186.43147           21.84649            0.0007    0.39    0.4651     0.273182761694657    False      True          False
