#files                                                                                  rms      seeing              dt                  ft
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_10OCF.fits  28.8187  1.2450000000000008  121.44892031909836  15.614861183884075
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_1OCF.fits   29.0362  1.2450000000000008  120.53918901233632  15.497895730157527
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_2OCF.fits   27.8679  1.2450000000000008  125.5925276034434   16.147610691871293
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_3OCF.fits   27.9021  1.2450000000000008  125.43858705975535  16.12781833625426
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_4OCF.fits   28.2948  1.2450000000000008  123.69764055586187  15.903982357182239
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_5OCF.fits   28.9025  1.2450000000000008  121.09679093504022  15.569587405933742
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_6OCF.fits   29.4804  1.2450000000000008  118.72294812824792  15.264379045060448
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_7OCF.fits   28.047   1.2450000000000008  124.79053018148109  16.044496737618996
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_8OCF.fits   27.6494  1.2450000000000008  126.58502535317223  16.275217545407855
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119554_9OCF.fits   27.6817  1.2450000000000008  126.43732140728352  16.25622703807931
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_10OCF.fits  28.3649  1.1250000000000007  123.39193862837521  15.864677823648242
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_1OCF.fits   28.551   1.1250000000000007  122.58765016987147  15.761269307554903
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_2OCF.fits   27.4415  1.1250000000000007  127.54404824809139  16.398520489040322
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_3OCF.fits   27.3392  1.1250000000000007  128.02130274477673  16.459881781471292
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_4OCF.fits   27.6408  1.1250000000000007  126.62441029203208  16.280281323261267
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_5OCF.fits   28.32    1.1250000000000007  123.58757062146893  15.889830508474576
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_6OCF.fits   28.944   1.1250000000000007  120.92316196793809  15.54726368159204
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_7OCF.fits   27.6286  1.1250000000000007  126.68032401207445  16.28747023012386
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_8OCF.fits   27.2312  1.1250000000000007  128.52904021857282  16.525162313816505
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119555_9OCF.fits   27.2874  1.1250000000000007  128.2643271253399   16.491127773257986
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_10OCF.fits  27.2088  0.3                 220.5168915938961   36.752815265649346
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_1OCF.fits   27.4313  0.3                 218.72824109684922  36.45470684947487
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_2OCF.fits   26.4237  0.3                 227.06888134515606  37.84481355752601
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_3OCF.fits   26.2425  0.3                 228.6367533581023   38.10612555968372
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_4OCF.fits   26.4061  0.3                 227.22022562968405  37.87003760494734
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_5OCF.fits   27.1619  0.3                 220.89765443507267  36.81627573917878
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_6OCF.fits   27.6819  0.3                 216.7481278380458   36.12468797300763
/nfs/slac/g/ki/ki18/anja/SUBARU/Zw2089/W-J-V_2010-03-12/SCIENCE/SUPA0119556_7OCF.fits   26.5368  0.3                 226.1011124174731   37.68351873624552
